Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load
"[430649.2507597729, 20.370370370370363, 0.8120985640039342, 0.030506129476082666, 0.16771724898625412, -0.6200610000000001, 0.6037581347518226]","[11417.68705594563, 23.811088024719595, 0.7564707493932533, 0.174033092436491, 0.048040617942686784, -0.009335999999999999, 0.28353858485927447]",3.28125,101.91872,0.012127119340092541,1650.0,4200.0
"[381329.40760680253, 20.370370370370363, 0.8286553887165944, -0.07059331084969545, 0.2631064644759805, -0.513952, 0.5929548091515913]","[11222.685222894748, 22.270529046352106, 0.7373237607630613, 0.2614364127654438, -0.0029935486467168497, -0.008662, 0.28038452481547554]",3.32031,102.149214,0.01223352089975631,1650.0,4200.0
"[281612.0279725739, 31.81683448714817, 0.9053794280886296, -0.3423808521242937, 0.24401303279047257, -0.28913099999999997, 0.6915358702475237]","[11014.944585223324, 21.299270527843998, 0.7709453433988789, 0.006034825703222335, -0.12730450340731897, -0.004255999999999998, 0.2790557658676846]",3.35938,102.475578,0.012338865626777275,1650.0,4200.0
"[124862.38319353985, 32.53418043238795, 0.8903860990885852, -0.31616270904460375, 0.10283202182494695, -0.16311, 0.687308718044519]","[10207.461550354348, 23.286077490589925, 0.8053533450885267, -0.0839294099651049, -0.05727075777523437, -0.0033559999999999996, 0.2667133391189875]",3.39844,102.8533,0.012443043719111693,1650.0,4200.0
"[223108.19903678013, 32.53418043238795, 0.8951162906396316, -0.38892762223136534, 0.1868632835354871, -0.113117, 0.7060292354506292]","[10077.481848012603, 23.286077490589925, 0.87338574440664, -0.2463538362004094, 0.058126542453403596, -0.0008989999999999996, 0.25871155134434953]",3.4375,103.79298,0.012546039104690954,1650.0,4200.0
"[199482.39640291568, 138.5889205005471, 0.9116815077562442, -0.4602750158988589, 0.023153470967854965, -0.035859999999999996, 0.7340809331402091]","[10470.476863125818, 22.772642910514104, 0.8130720809962527, -0.05780580890678966, -0.010623572621416954, -0.002514999999999998, 0.2810772203060931]",3.47656,105.578256,0.012647821292841876,1650.0,4200.0
"[175674.041386585, 31.115305298264754, 0.9117366404442118, -0.4156062952242219, -0.09064043553671033, 0.026577000000000007, 0.6964239858527275]","[9908.010483709715, 22.270529046352106, 0.7789608578562159, 0.17735072633959614, 0.012073692677167146, -0.0005709999999999975, 0.2696497931744061]",3.51562,107.609534,0.012748372478731894,1650.0,4200.0
"[157715.22381643456, 31.115305298264754, 0.9172218531080782, -0.3451133384938241, -0.10441568485593884, 0.054519000000000005, 0.6392288695287471]","[9934.071211766908, 32.53418043238795, 0.8180010659214912, -0.012883628740670172, -0.009537358018298093, 0.0034910000000000015, 0.2641322924577758]",3.55469,109.207068,0.012847712811754043,1650.0,4200.0
"[109592.16286012846, 32.53418043238795, 0.7648356797977596, 0.33167273913846484, -0.3917016899877925, -0.057443, 0.6179523353390616]","[11163.655480203968, 23.811088024719595, 0.8571774501999778, -0.17624378881087832, 0.017093301310578263, 0.006275000000000001, 0.2762324118835442]",3.59375,110.139814,0.01294579900950884,1650.0,4200.0
"[142337.7240475395, 141.71356196091546, 0.7527825681867846, -0.00585264931597651, -0.22996307993440313, -0.157475, 0.6342508268618969]","[9848.089240467269, 46.48001993297304, 0.781240723905275, -0.05501051744197394, 0.09848978639444367, 0.004211, 0.2713532245597977]",3.63281,110.504162,0.013042676912358069,1650.0,4200.0
"[192042.42633355898, 32.53418043238795, 0.831636522484291, -0.31071964974670063, -0.090600283375579, -0.21176, 0.6624407629365814]","[10048.993233972678, 46.48001993297304, 0.6957551307034995, -0.036772857344693044, 0.02280161847592722, 0.0030860000000000015, 0.27723326027733397]",3.67188,110.569382,0.013138403816631495,1650.0,4200.0
"[211386.87794419882, 32.53418043238795, 0.870376414110355, -0.12693254556812494, -0.2017177015937732, -0.13095099999999998, 0.7245857151496985]","[10165.569751234909, 22.270529046352106, 0.7128912857225076, 0.06538106006519184, 0.009576923841601203, 0.007311, 0.26887455863097204]",3.71094,110.674248,0.013232976358540222,1650.0,4200.0
"[134542.19531461413, 32.53418043238795, 0.8253218206583428, 0.1903073368631416, -0.34790615559709404, 0.018626999999999994, 0.6762000368759232]","[10870.538442282972, 32.53418043238795, 0.8057724298880833, 0.12111547715927262, -0.0830956997013642, 0.007753000000000002, 0.2718989628354621]",3.75,110.77034,0.013326477504951787,1650.0,4200.0
"[150082.46697868, 31.115305298264754, 0.783508888637978, 0.13212522534473115, -0.24095049392869328, -0.04072400000000002, 0.6635000872825866]","[10648.51252466199, 23.811088024719595, 0.7182127913702322, 0.11540977919952411, -0.01244632696188058, 0.004343000000000002, 0.2811461281095651]",3.78906,110.59211,0.013418978258413511,1650.0,4200.0
"[169715.87105485873, 31.115305298264754, 0.781970765108206, 0.02279395361370362, -0.10997770899095478, -0.10570300000000002, 0.6843725789297815]","[10360.091849142476, 23.811088024719595, 0.7317098241947665, 0.37178620891440906, -0.01801682822743082, 0.007202000000000002, 0.27418479023461534]",3.82812,110.300538,0.013510562307313328,1650.0,4200.0
"[159590.96018060416, 32.53418043238795, 0.7838810955590592, -0.0552091621789903, 0.011554563667360108, -0.128185, 0.5966198662255557]","[10722.888032271965, 23.811088024719595, 0.7225940156087022, 0.35899106896609556, -0.06160878971858826, 0.006875, 0.2774993105847292]",3.86719,110.005464,0.013601349166882966,1650.0,4200.0
"[151159.0498794506, 32.53418043238795, 0.8256001572854942, -0.23734531794675462, 0.11425718320365283, -0.030547000000000026, 0.5999242967166774]","[11979.887148370944, 23.811088024719595, 0.7148306548713838, 0.21385439892039715, 0.015370237522007682, 0.009373000000000001, 0.2851698333817937]",3.90625,109.488906,0.013691401448135564,1650.0,4200.0
"[74912.35737578024, 31.81683448714817, 0.740970668818036, 0.19663478974851767, -0.11509214915763434, 0.128796, 0.657634280116236]","[11576.447211055562, 22.270529046352106, 0.735493919429209, 0.043136890988447085, -0.029055473026509432, 0.016326, 0.292988763818683]",3.94531,108.76831,0.013780864237827012,1650.0,4200.0
"[107541.60239607876, 32.53418043238795, 0.7752274412946296, 0.1427382000406494, -0.008296877959540686, 0.062954, 0.7020092662379892]","[11247.68727702068, 23.286077490589925, 0.7689803977420566, 0.02350391094939841, 0.0038853040719944694, 0.0034549999999999984, 0.28122988456954573]",3.98438,108.100118,0.013869894712416947,1650.0,4200.0
"[84275.79742179501, 32.53418043238795, 0.868035776950218, 0.02702260833051673, 0.01031266489994753, 0.058015, 0.660722579283469]","[10471.533603524373, 23.286077490589925, 0.7999332557913295, 0.05885458280400391, 0.0301375329141811, -0.0015289999999999991, 0.2710472747677054]",4.02344,107.54389,0.013958594450905188,1650.0,4200.0
"[86226.59033989976, 31.115305298264754, 0.8302971117978422, -0.08657423240024364, -0.13321856503634255, 0.097051, 0.5895896830839223]","[9868.169587779408, 22.772642910514104, 0.7922530472892153, 0.02739784729766237, 0.018600153313492237, -0.0007379999999999969, 0.2679660824731369]",4.0625,107.077154,0.014047146102886121,1650.0,4200.0
"[90525.76754508434, 32.53418043238795, 0.8462586624023122, 0.12359933748902563, -0.32044247588340985, 0.063264, 0.579964576766547]","[9585.765365216934, 22.772642910514104, 0.8262378901847154, -0.045322029947041376, -0.04777651014003929, 0.0005779999999999977, 0.2637683792951688]",4.10156,106.991796,0.014135722164127567,1650.0,4200.0
"[78859.51523118447, 31.115305298264754, 0.7565701527241988, 0.13643869702794698, -0.28520413913029546, 0.012973999999999996, 0.6080547272441847]","[10651.253477666669, 22.270529046352106, 0.842314126239822, -0.08275017544573027, -0.08617602095672176, -0.0020700000000000033, 0.27865105257292677]",4.14062,107.324936,0.01422450781623796,1650.0,4200.0
"[107624.1714758774, 31.115305298264754, 0.7661188771699123, 0.004912877790393733, -0.16584758297417343, -0.0007400000000000055, 0.6231942092157147]","[10816.944459947446, 23.811088024719595, 0.8592552845500678, -0.14682719042738546, -0.11032421366133469, -0.013320000000000002, 0.28241975426658805]",4.17969,107.841202,0.014313723831439992,1650.0,4200.0
"[97639.39449252434, 31.81683448714817, 0.8499326693746949, -0.25062082015475573, -0.027280610470680814, -0.011101999999999999, 0.6554810428959789]","[10280.553918904961, 31.81683448714817, 0.812936683637264, -0.08158566281267454, -0.09939811452134821, -0.010863, 0.27256352696389885]",4.21875,108.205982,0.014403535139739607,1650.0,4200.0
"[87110.16482646883, 31.81683448714817, 0.8293150570300889, -0.24603341359536257, -0.035295054517221834, -0.048549999999999996, 0.648506385088073]","[10296.836119847087, 23.286077490589925, 0.7437373434241357, 0.023859456485963992, -0.08832391968179838, -0.008378000000000002, 0.2681168012564673]",4.25781,108.318458,0.014494187757554356,1650.0,4200.0
"[82718.22624249093, 32.53418043238795, 0.8452272472541691, 0.05608494561202937, -0.2198247203214285, -0.055528999999999995, 0.5972349698058546]","[9641.335579325421, 23.811088024719595, 0.719904414883139, -0.0032807155219143347, -0.0031231712273375395, -0.009244000000000002, 0.2607387628719597]",4.29688,108.36361,0.014585922449651258,1650.0,4200.0
"[90392.61559397719, 32.53418043238795, 0.8444133629138817, 0.024475349663056534, -0.2152010026778919, -0.007871000000000006, 0.5972510965741293]","[9918.69269138349, 21.779486287708007, 0.8375892798749158, -0.1380465737281118, 0.07560995412485326, -0.011356, 0.2611073443317901]",4.33594,108.46899,0.014678668260449819,1650.0,4200.0
"[114147.05082775118, 32.53418043238795, 0.8614821211409036, -0.2384534452892484, -0.10005109234124855, -0.031341, 0.653347281863941]","[12223.903401649513, 23.286077490589925, 0.6929433898336073, 0.05466821411261602, 0.0014747416182175556, -0.004995000000000001, 0.2824382250599235]",4.375,108.66681,0.014772274933516936,1650.0,4200.0
"[85467.33732244177, 32.53418043238795, 0.9084977744243905, -0.3489694348241934, 0.03674694031821, -0.076618, 0.6775001934139945]","[11162.713968406133, 31.81683448714817, 0.6989335574534441, 0.038073032175396815, 0.03607142315232308, -0.006634999999999999, 0.2805135072951033]",4.41406,108.929134,0.014866578573424554,1650.0,4200.0
"[98220.70611359231, 33.267699740359916, 0.9079411071724698, -0.2825359404898009, -0.03467849158507207, 0.018805999999999996, 0.6364284000294141]","[10935.315828863944, 23.286077490589925, 0.7095773663848297, 0.0881568894688014, -0.12156269741387003, -0.006143, 0.28430949782059695]",4.45312,109.105128,0.014961425088477216,1650.0,4200.0
"[70803.0957379977, 32.53418043238795, 0.8357638575823241, -0.2695238502745667, -0.05272881383828843, 0.076428, 0.6428379459988341]","[10975.808943971686, 23.286077490589925, 0.6116978641723059, 0.18162519959076473, -0.10773363135708684, -0.006503999999999995, 0.28765195285970163]",4.49219,109.020214,0.015056694614363991,1650.0,4200.0
"[70459.29116020189, 32.53418043238795, 0.8044235021665798, -0.23637012711881766, 0.11570737962549525, 0.046045, 0.626806347267639]","[10728.266834003913, 23.811088024719595, 0.7226117103624279, 0.10356230908900121, 0.012394784790217073, -0.010554, 0.2754869054673924]",4.53125,108.683584,0.015152203870782881,1650.0,4200.0
"[63751.128498429236, 32.53418043238795, 0.8057765829164948, -0.22325340134804117, 0.04706862442890345, 0.034199999999999994, 0.5649108920883009]","[10524.751893076087, 22.270529046352106, 0.7973868452631268, 0.05078750969171075, -0.03866435363659511, -0.006287000000000003, 0.27758916519021415]",4.57031,108.110574,0.015247852518991021,1650.0,4200.0
"[76993.69846762987, 31.115305298264754, 0.9024345769730947, -0.22099385184695963, -0.19058012446226022, 0.00805999999999999, 0.5870919249998249]","[11297.48304419417, 23.811088024719595, 0.8585820402474779, -0.08546058555782432, -0.05641615335111717, -0.002657000000000002, 0.27601220145312416]",4.60938,107.493054,0.015343550172591303,1650.0,4200.0
"[90355.03687062018, 32.53418043238795, 0.8753802687736454, -0.10747542289335277, -0.1162999157879728, -0.044511999999999996, 0.6448037746911847]","[10976.14610426365, 23.811088024719595, 0.8820957021154858, -0.16871530595221618, -0.06808780472676773, -0.0028239999999999993, 0.28651686341993904]",4.64844,107.098456,0.015439142752105763,1650.0,4200.0
"[114728.18987657884, 32.53418043238795, 0.8370307376011762, 0.06412794578121428, -0.18319537859513624, 0.018600000000000002, 0.6108288090782883]","[10826.49308718516, 22.270529046352106, 0.7896257351989627, 0.05341536813341374, -0.06033507682424851, -0.0021230000000000003, 0.2791043386817912]",4.6875,106.898106,0.015534559488707154,1650.0,4200.0
"[87357.04636663316, 31.81683448714817, 0.8958103979236339, -0.16364629839747735, -0.24409631797931455, 0.043165, 0.5455062930663587]","[10325.472491848355, 46.48001993297304, 0.6686340789995355, 0.17880313322380115, -0.0625290033254983, -0.004602, 0.26570989743703566]",4.72656,106.886418,0.015629714921848004,1650.0,4200.0
"[67794.34068239974, 32.53418043238795, 0.8285162096021723, -0.10335908054263632, -0.23807623815263462, 0.015249999999999993, 0.5252302823524173]","[10352.61350799624, 22.270529046352106, 0.7567311929321056, -0.05819892107834734, 0.007166408956629705, -0.007636, 0.27219219221719054]",4.76562,107.070972,0.015724533394713427,1650.0,4200.0
"[47209.80466834114, 33.267699740359916, 0.780267722782351, -0.20235697458530533, -0.050245650824114994, 0.047307, 0.5102437601294111]","[11264.186851952887, 22.270529046352106, 0.8231856443328956, -0.059131342578377044, 0.03866769412373961, 0.0020889999999999993, 0.2720455018540097]",4.80469,107.315154,0.015818973169606156,1650.0,4200.0
"[49885.29861777424, 31.81683448714817, 0.8368509106695229, -0.035031270777701184, -0.0837625468737391, 0.036322, 0.5599139222380526]","[10125.80329391786, 22.270529046352106, 0.760287078891411, 0.12659761247276125, 0.035177845154274835, 0.004811, 0.2752067536943816]",4.84375,107.549364,0.01591292984259042,1650.0,4200.0
"[52733.942247578285, 31.81683448714817, 0.8464149741678538, 0.008533351477278295, -0.06961923310462893, 0.018867000000000002, 0.5802371302415935]","[10630.768032716616, 22.270529046352106, 0.7746298180510691, 0.03916251670069926, 0.08092394343780204, 0.0035960000000000002, 0.2739526980776061]",4.88281,107.786862,0.01600638139666581,1650.0,4200.0
"[52195.9629320919, 31.115305298264754, 0.7847138258958942, 0.09179498923422846, -0.14993608954793503, 0.03202800000000001, 0.5387060285684577]","[11103.474659780497, 25.45821483364418, 0.8120608490854702, -0.07217229780575574, 0.07674654799288508, 0.006727999999999997, 0.2686173673015205]",4.92188,107.82961,0.016099315107114227,1650.0,4200.0
"[122355.4272407772, 32.53418043238795, 0.8152124317281775, 0.015471805619845735, -0.13971024373877966, -0.05646499999999999, 0.5651457128696988]","[9879.034618845102, 46.48001993297304, 0.8417616198498712, -0.10307525587846511, 0.038726870750833975, -0.0012240000000000003, 0.26499958079966845]",4.96094,107.509436,0.01619165676094023,1650.0,4200.0
"[125231.24367410678, 31.115305298264754, 0.8665252225546181, -0.20200808732566333, 0.11238533136251927, -0.086785, 0.5875241210154695]","[10065.768296155855, 32.53418043238795, 0.8977784563086485, -0.302011917690419, -0.014385107350182147, -0.016316000000000004, 0.2681386099464231]",5.0,107.00654,0.016283413385877382,1650.0,4200.0
"[67025.2085259445, 31.115305298264754, 0.8340666520689648, -0.22765102006635507, -0.016590634206355932, -0.047007, 0.579643717253107]","[11534.777186731122, 22.772642910514104, 0.8957635172346781, -0.24159270062741056, -0.04607546367384958, -0.013701999999999999, 0.2733411443526203]",5.03906,106.499586,0.01637457795625879,1650.0,4200.0
"[82499.86452046732, 31.81683448714817, 0.8466472641199552, -0.20644940079825558, -0.14576388655873132, -0.062956, 0.6530945536934143]","[10971.993274267663, 31.81683448714817, 0.8322220211950103, -0.08151594418836083, 0.019519648137610215, -0.012574000000000002, 0.27449600456837253]",5.07812,106.067924,0.016465153250150136,1650.0,4200.0
"[93598.94863094325, 31.81683448714817, 0.8106649979759517, -0.05218548049316407, -0.185378786541006, -0.047702, 0.630310660861769]","[10631.339697339756, 23.286077490589925, 0.7300959833750666, 0.10193481381783354, 0.03659025195621234, -0.012020999999999999, 0.2724285678099857]",5.11719,105.76081,0.016555174818327106,1650.0,4200.0
"[67204.5857553209, 31.115305298264754, 0.766439560193553, -0.022522535173477465, -0.15030395701349594, -0.053779999999999994, 0.5527997319102099]","[11705.231396328252, 23.811088024719595, 0.7253184444465495, 0.021534169534228376, 0.007712985733528373, 0.0045249999999999995, 0.28083374329841493]",5.15625,105.691922,0.0166446189701568,1650.0,4200.0
